,name,var,volatility
101,BenchmarkAddMulti-items_1000-2,2.230773745050108,1% - 3%
102,BenchmarkAddMulti-items_1000-2,1.7209227277991457,1% - 3%
103,BenchmarkAddMulti-items_1000-2,2.3121254849638,1% - 3%
104,BenchmarkAddMulti-items_1000-2,1.7304540559397341,1% - 3%
105,BenchmarkAddMulti-items_1000-2,3.2985368358004585,3% - 5%
106,BenchmarkAddMulti-items_1000-2,8.732498455212989,5% - 10%
107,BenchmarkAddMulti-items_1000-2,4.53276081460494,3% - 5%
108,BenchmarkAddMulti-items_1000-2,3.111454282781001,3% - 5%
109,BenchmarkAddMulti-items_1000-2,2.9995354921809163,1% - 3%
110,BenchmarkAddMulti-items_1000-2,6.854349041618581,5% - 10%
111,BenchmarkAddMulti-items_1000-2,3.5321139910320256,3% - 5%
112,BenchmarkAddMulti-items_1000-2,1.3901154796373438,1% - 3%
113,BenchmarkAddMulti-items_1000-2,4.504760551371323,3% - 5%
114,BenchmarkAddMulti-items_1000-2,3.7023710125850036,3% - 5%
115,BenchmarkAddMulti-items_1000-2,4.852003035250908,3% - 5%
116,BenchmarkAddMulti-items_1000-2,5.364595588248233,5% - 10%
117,BenchmarkAddMulti-items_1000-2,7.703740177694208,5% - 10%
118,BenchmarkAddMulti-items_1000-2,3.3478598190040856,3% - 5%
119,BenchmarkAddMulti-items_1000-2,1.3650558550273644,1% - 3%
120,BenchmarkAddMulti-items_1000-2,2.383962115440197,1% - 3%
121,BenchmarkAddMulti-items_1000-2,1.8056444463607213,1% - 3%
122,BenchmarkAddMulti-items_1000-2,2.696983776861694,1% - 3%
123,BenchmarkAddMulti-items_1000-2,4.428438327994888,3% - 5%
124,BenchmarkAddMulti-items_1000-2,5.362724839986087,5% - 10%
125,BenchmarkAddMulti-items_1000-2,4.108147436563368,3% - 5%
126,BenchmarkAddMulti-items_1000-2,2.666604779078262,1% - 3%
127,BenchmarkAddMulti-items_1000-2,3.446185346105069,3% - 5%
128,BenchmarkAddMulti-items_1000-2,3.198457767622377,3% - 5%
129,BenchmarkAddMulti-items_1000-2,3.4807265532421985,3% - 5%
130,BenchmarkAddMulti-items_1000-2,3.386458929803349,3% - 5%
131,BenchmarkAddMulti-items_1000-2,5.329778803945707,5% - 10%
132,BenchmarkAddMulti-items_1000-2,2.6952095260402325,1% - 3%
133,BenchmarkAddMulti-items_1000-2,5.835549983778078,5% - 10%
134,BenchmarkAddMulti-items_1000-2,2.319948675577544,1% - 3%
135,BenchmarkAddMulti-items_1000-2,4.5220814779957,3% - 5%
136,BenchmarkAddMulti-items_1000-2,32.858363124071296,> 10%
137,BenchmarkAddMulti-items_1000-2,3.4129777097705816,3% - 5%
138,BenchmarkAddMulti-items_10000-2,16.70046160927009,> 10%
139,BenchmarkAddMulti-items_10000-2,13.912748693239987,> 10%
140,BenchmarkAddMulti-items_10000-2,7.621017269976115,5% - 10%
141,BenchmarkAddMulti-items_10000-2,11.253448862065296,> 10%
142,BenchmarkAddMulti-items_10000-2,9.05415906104693,5% - 10%
143,BenchmarkAddMulti-items_10000-2,9.623248311947052,5% - 10%
144,BenchmarkAddMulti-items_10000-2,9.08946267946531,5% - 10%
145,BenchmarkAddMulti-items_10000-2,8.285650195288653,5% - 10%
146,BenchmarkAddMulti-items_10000-2,8.509464005364254,5% - 10%
147,BenchmarkAddMulti-items_10000-2,3.1430006769207672,3% - 5%
148,BenchmarkAddMulti-items_10000-2,14.774354272297497,> 10%
149,BenchmarkAddMulti-items_10000-2,2.139101472826299,1% - 3%
